0	1
1	0
2	0
3	1
4	0
5	1
6	1
7	1
8	1
9	1
10	0
11	1
12	0
13	0
14	0
15	1
16	0
17	1
18	1
19	0
20	0
21	1
22	0
23	0
24	0
25	1
26	0
27	0
28	0
29	0
30	0
31	0
32	0
33	0
34	0
35	0
36	1
37	1
38	1
39	0
40	0
41	1
42	1
43	0
44	0
45	0
46	1
47	1
48	0
49	0
50	0
51	0
52	0
53	0
54	0
55	0
56	0
57	1
58	1
59	1
60	1
61	0
62	1
63	1
64	0
65	1
66	0
67	1
68	1
69	0
70	0
71	0
72	0
73	0
74	1
75	0
76	1
77	1
78	0
79	1
80	0
81	0
82	0
83	1
84	0
85	0
86	0
87	0
88	1
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	1
98	1
99	0
100	1
101	1
102	1
103	1
104	0
105	1
106	1
107	1
108	1
109	1
110	1
111	1
112	0
113	0
114	0
115	0
116	0
117	0
118	1
119	0
120	1
121	1
122	1
123	0
124	1
125	1
126	1
127	1
128	1
129	0
130	0
131	1
132	1
133	1
134	0
135	0
136	1
137	0
138	0
139	0
140	0
141	0
142	0
143	1
144	0
145	1
146	1
147	0
148	1
149	0
150	0
151	0
152	0
153	1
154	0
155	0
156	0
157	0
158	0
159	0
160	0
161	1
162	0
163	1
164	0
165	0
166	0
167	0
168	1
169	1
170	1
171	0
172	0
173	1
174	0
175	0
176	1
177	1
178	1
179	1
180	0
181	0
182	0
183	0
184	0
185	0
186	0
187	1
188	1
189	0
190	1
191	0
192	0
193	0
194	0
195	1
196	1
197	0
198	1
199	0
200	0
201	1
202	0
203	0
204	1
205	1
206	0
207	1
208	1
209	1
210	0
211	0
212	0
213	0
214	0
215	0
216	1
217	0
218	1
219	0
220	0
221	0
222	0
223	0
224	0
225	0
226	0
227	0
228	1
229	0
230	0
231	1
232	0
233	0
234	1
235	1
236	0
237	1
238	1
239	0
240	0
241	1
242	1
243	1
244	0
245	0
246	0
247	1
248	0
249	1
250	0
251	0
252	0
253	0
254	0
255	1
256	0
257	0
258	1
259	0
260	1
261	0
262	0
263	0
264	0
265	0
266	0
267	0
268	0
269	0
270	1
271	0
272	0
273	0
274	0
275	1
276	0
277	0
278	0
279	0
280	0
281	0
282	0
283	0
284	1
285	0
286	1
287	0
288	0
289	1
290	1
291	1
292	0
293	0
294	1
295	0
296	1
297	0
298	0
299	0
300	0
301	0
302	1
303	1
304	0
305	1
306	0
307	1
308	0
309	1
310	0
311	0
312	1
313	0
314	0
315	0
316	1
317	0
318	0
319	1
320	0
321	0
322	1
323	0
324	0
325	0
326	1
327	0
328	1
329	0
330	0
331	0
332	0
333	0
334	0
335	1
336	1
337	0
338	0
339	0
340	0
341	0
342	0
343	0
344	0
345	1
346	0
347	1
348	0
349	1
350	1
351	1
352	0
353	1
354	0
355	1
356	1
357	1
358	0
359	1
360	1
361	0
362	1
363	1
364	1
365	1
366	0
367	0
368	0
369	0
370	0
371	1
372	1
373	0
374	0
375	1
376	1
377	0
378	0
379	0
380	1
381	1
382	1
383	1
384	0
385	0
386	0
387	0
388	0
389	0
390	0
391	0
392	0
393	1
394	1
395	0
396	0
397	0
398	1
399	0
400	0
401	0
402	1
403	0
404	0
405	1
406	0
407	0
408	0
409	0
410	0
411	1
412	1
413	1
414	0
415	0
416	0
417	0
418	1
419	1
420	0
421	1
422	1
423	0
424	1
425	1
426	1
427	0
428	0
429	0
430	1
431	0
432	1
433	0
434	0
435	0
436	1
437	0
438	0
439	0
440	1
441	1
442	1
443	0
444	1
445	1
446	0
447	1
448	1
449	1
450	1
451	1
452	0
453	0
454	1
455	0
456	0
457	0
458	1
459	1
460	0
461	0
462	1
463	1
464	1
465	0
466	1
467	1
468	1
469	0
470	0
471	1
472	0
473	0
474	0
475	1
476	0
477	0
478	0
479	1
480	0
481	0
482	1
483	1
484	0
485	1
486	1
487	1
488	0
489	0
490	0
491	1
492	0
493	1
494	0
495	0
496	0
497	0
498	0
499	0
500	1
501	0
502	1
503	0
504	0
505	0
506	1
507	0
508	0
509	1
510	0
511	0
512	1
513	0
514	0
515	0
516	1
517	1
518	1
519	1
520	1
521	1
522	0
523	0
524	0
525	0
526	0
527	0
528	0
529	0
530	1
531	1
532	0
533	0
534	1
535	1
536	0
537	1
538	0
539	0
540	0
541	0
542	0
543	0
544	1
545	0
546	0
547	0
548	1
549	1
550	0
551	1
552	0
553	0
554	1
555	0
556	0
557	1
558	0
559	0
560	1
561	0
562	0
563	0
564	1
565	0
566	0
567	0
568	0
569	0
570	1
571	0
572	0
573	0
574	0
575	1
576	1
577	1
578	1
579	0
580	1
581	0
582	0
583	1
584	1
585	1
586	0
587	0
588	0
589	1
590	0
591	0
592	0
593	1
594	0
595	0
596	1
597	0
598	0
599	1
600	0
601	1
602	0
603	0
604	1
605	0
606	0
607	0
608	1
609	0
610	1
611	1
612	0
613	1
614	0
615	0
616	0
617	1
618	0
619	1
620	0
621	1
622	0
623	0
624	0
625	0
626	1
627	0
628	1
629	0
630	0
631	1
632	1
633	0
634	0
635	0
636	0
637	0
638	1
639	0
640	0
641	1
642	0
643	1
644	0
645	1
646	1
647	0
648	0
649	0
650	0
651	1
652	0
653	0
654	0
655	0
656	0
657	0
658	0
659	1
660	1
661	1
662	1
663	0
664	0
665	0
666	1
667	0
668	0
669	0
670	0
671	1
672	0
673	0
674	0
675	0
676	0
677	0
678	1
679	1
680	1
681	1
682	0
683	0
684	0
685	0
686	0
687	0
688	0
689	0
690	0
691	1
692	1
693	0
694	0
695	1
696	0
697	0
698	0
699	1
700	0
701	0
702	1
703	0
704	0
705	0
706	0
707	0
708	0
709	0
710	1
711	1
712	1
713	0
714	0
715	0
716	1
717	0
718	0
719	0
720	0
721	0
722	0
723	0
724	0
725	0
726	0
727	1
728	0
729	0
730	0
731	0
732	0
733	0
734	0
735	0
736	0
737	0
738	0
739	0
740	0
741	0
742	1
743	1
744	1
745	1
746	0
747	1
748	1
749	0
750	1
751	1
752	0
753	1
754	0
755	0
756	1
757	0
758	1
759	0
760	0
761	0
762	1
763	0
764	1
765	0
766	0
767	0
768	1
769	0
770	1
771	0
772	0
773	0
774	1
775	0
776	0
777	0
778	1
779	1
780	1
781	0
782	0
783	1
784	0
785	0
786	0
787	0
788	0
789	0
790	0
791	0
792	0
793	1
794	0
795	0
796	0
797	0
798	1
799	0
800	0
801	1
802	0
803	0
804	0
805	0
806	0
807	1
808	1
809	0
810	1
811	0
812	0
813	0
814	0
815	1
816	0
817	0
818	1
819	0
820	0
821	0
822	0
823	0
824	0
825	0
826	0
827	0
828	0
829	0
830	0
831	0
832	0
833	0
834	1
835	0
836	0
837	1
838	1
839	1
840	0
841	0
842	1
843	1
844	0
845	1
846	0
847	0
848	1
849	0
850	0
851	0
852	0
853	0
854	0
855	0
856	1
857	0
858	0
859	1
860	0
861	0
862	0
863	0
864	1
865	0
866	1
867	1
868	0
869	0
870	0
871	0
872	1
873	1
874	0
875	1
876	0
877	1
878	0
879	0
880	0
881	1
882	0
883	0
884	0
885	1
886	0
887	0
888	0
889	0
890	1
891	0
892	0
893	1
894	0
895	0
896	1
897	1
898	1
899	0
900	1
901	1
902	0
903	1
904	1
905	0
906	0
907	0
908	0
909	1
910	1
911	0
912	1
913	0
914	0
915	0
916	1
917	0
918	0
919	0
920	0
921	0
922	1
923	0
924	0
925	1
926	1
927	0
928	1
929	0
930	1
931	0
932	0
933	0
934	0
935	1
936	1
937	0
938	0
939	0
940	0
941	0
942	0
943	1
944	1
945	0
946	0
947	0
948	0
949	1
950	0
951	0
952	0
953	0
954	1
955	0
956	0
957	0
958	0
959	1
960	1
961	1
962	0
963	0
964	1
965	1
966	0
967	0
968	0
969	1
970	1
971	0
972	0
973	0
974	0
975	0
976	0
977	0
978	0
979	1
980	1
981	1
982	1
983	0
984	1
985	0
986	0
987	1
988	0
989	0
990	0
991	0
992	1
993	0
994	1
995	0
996	0
997	1
998	0
999	0
1000	0
1001	1
1002	0
1003	0
1004	1
1005	1
1006	1
1007	1
1008	0
1009	0
1010	0
1011	0
1012	1
1013	0
1014	0
1015	1
1016	0
1017	1
1018	1
1019	0
1020	0
1021	0
1022	1
1023	1
1024	1
1025	1
1026	1
1027	1
1028	1
1029	1
1030	1
1031	1
1032	1
1033	1
1034	0
1035	1
1036	0
1037	0
1038	0
1039	1
1040	1
1041	0
1042	0
1043	0
1044	1
1045	0
1046	0
1047	0
1048	0
1049	0
1050	1
1051	1
1052	0
1053	1
1054	0
1055	0
1056	0
1057	0
1058	0
1059	1
1060	1
1061	0
1062	0
1063	1
1064	1
1065	0
1066	0
1067	0
1068	1
1069	0
1070	0
1071	0
1072	0
1073	0
1074	1
1075	0
1076	0
1077	1
1078	1
1079	0
1080	1
1081	1
1082	1
1083	0
1084	1
1085	0
1086	1
1087	0
1088	0
1089	0
1090	0
1091	1
1092	1
1093	0
1094	1
1095	1
1096	1
1097	1
1098	1
1099	1
1100	0
1101	0
1102	1
1103	1
1104	1
1105	0
1106	1
1107	1
1108	0
1109	0
1110	0
1111	0
1112	1
1113	1
1114	1
1115	1
1116	1
1117	1
1118	1
1119	0
1120	0
1121	1
1122	0
1123	1
1124	1
1125	1
1126	1
1127	0
1128	1
1129	1
1130	1
1131	1
1132	1
1133	1
1134	1
1135	0
1136	0
1137	0
1138	1
1139	1
1140	1
1141	1
1142	1
1143	1
1144	0
1145	1
1146	1
1147	0
1148	0
1149	0
1150	1
1151	1
1152	1
1153	1
1154	1
1155	1
1156	1
1157	1
1158	1
1159	0
1160	1
1161	1
1162	1
1163	0
1164	1
1165	1
1166	0
1167	0
1168	1
1169	1
1170	1
1171	1
1172	1
1173	0
1174	1
1175	1
1176	1
1177	1
1178	1
1179	1
1180	1
1181	0
1182	1
1183	0
1184	1
1185	0
1186	0
1187	1
1188	0
1189	1
1190	0
1191	1
1192	1
1193	1
1194	1
1195	1
1196	1
1197	1
1198	0
1199	1
1200	1
1201	1
1202	1
1203	1
1204	1
1205	1
1206	1
1207	1
1208	1
1209	1
1210	1
1211	1
1212	1
1213	0
1214	1
1215	1
1216	1
1217	1
1218	1
1219	1
1220	1
1221	1
1222	1
1223	1
1224	1
1225	1
1226	1
1227	1
1228	1
1229	1
1230	1
1231	1
