0	0
1	1
2	0
3	0
4	0
5	0
6	0
7	0
8	1
9	0
10	0
11	0
12	1
13	0
14	0
15	0
16	1
17	0
18	0
19	1
20	0
21	0
22	0
23	0
24	1
25	1
26	0
27	0
28	0
29	1
30	1
31	0
32	1
33	0
34	0
35	0
36	0
37	0
38	0
39	0
40	1
41	0
42	0
43	0
44	0
45	0
46	0
47	1
48	1
49	0
50	0
51	0
52	0
53	1
54	0
55	0
56	1
57	1
58	0
59	0
60	0
61	0
62	0
63	0
64	0
65	1
66	1
67	1
68	0
69	0
70	0
71	1
72	0
73	1
74	0
75	0
76	0
77	1
78	0
79	1
80	1
81	1
82	0
83	0
84	0
85	0
86	1
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	1
97	0
98	1
99	1
100	0
101	0
102	0
103	0
104	1
105	0
106	0
107	0
108	0
109	1
110	0
111	0
112	0
113	0
114	0
115	0
116	0
117	0
118	0
119	1
120	1
121	0
122	1
123	0
124	0
125	1
126	1
127	0
128	1
129	1
130	0
131	1
132	1
133	0
134	0
135	1
136	0
137	0
138	0
139	0
140	0
141	0
142	1
143	1
144	0
145	0
146	0
147	1
148	0
149	0
150	0
151	0
152	1
153	1
154	0
155	0
156	0
157	0
158	0
159	1
160	0
161	1
162	0
163	0
164	0
165	0
166	0
167	0
168	1
169	0
170	0
171	0
172	0
173	0
174	1
175	0
176	1
177	0
178	0
179	0
180	0
181	0
182	0
183	0
184	0
185	0
186	0
187	0
188	0
189	0
190	1
191	1
192	0
193	0
194	0
195	0
196	0
197	0
198	0
199	0
200	0
201	1
202	0
203	1
204	0
205	1
206	0
207	1
208	0
209	0
210	0
211	0
212	0
213	0
214	0
215	0
216	1
217	0
218	1
219	0
220	0
221	0
222	0
223	0
224	0
225	0
226	0
227	1
228	1
229	1
230	0
231	1
232	1
233	0
234	0
235	0
236	0
237	0
238	0
239	0
240	1
241	1
242	0
243	0
244	0
245	0
246	0
247	1
248	1
249	0
250	1
251	0
252	0
253	1
254	0
255	0
256	1
257	0
258	0
259	0
260	0
261	1
262	0
263	0
264	0
265	1
266	0
267	0
268	1
269	0
270	0
271	0
272	0
273	1
274	1
275	0
276	0
277	0
278	0
279	1
280	0
281	0
282	1
283	0
284	0
285	0
286	0
287	0
288	0
289	1
290	0
291	0
292	1
293	0
294	0
295	1
296	1
297	0
298	0
299	0
300	0
301	0
302	0
303	0
304	1
305	0
306	0
307	0
308	0
309	0
310	0
311	0
312	0
313	0
314	0
315	0
316	0
317	0
318	1
319	0
320	1
321	0
322	0
323	1
324	0
325	0
326	0
327	0
328	0
329	0
330	0
331	0
332	0
333	1
334	1
335	0
336	1
337	0
338	0
339	0
340	0
341	0
342	0
343	0
344	0
345	0
346	1
347	0
348	1
349	1
350	0
351	0
352	0
353	1
354	1
355	0
356	1
357	0
358	1
359	0
360	0
361	0
362	0
363	0
364	1
365	0
366	0
367	0
368	1
369	0
370	1
371	0
372	0
373	1
374	1
375	0
376	0
377	0
378	0
379	0
380	0
381	1
382	1
383	0
384	0
385	1
386	1
387	0
388	1
389	0
390	1
391	1
392	0
393	0
394	0
395	0
396	0
397	0
398	0
399	1
400	0
401	0
402	0
403	1
404	1
405	0
406	0
407	0
408	1
409	0
410	0
411	0
412	0
413	0
414	0
415	0
416	1
417	1
418	0
419	0
420	0
421	0
422	0
423	0
424	0
425	0
426	0
427	0
428	1
429	0
430	1
431	1
432	1
433	0
434	1
435	0
436	0
437	0
438	1
439	0
440	0
441	1
442	1
443	0
444	0
445	1
446	0
447	1
448	0
449	1
450	0
451	0
452	0
453	0
454	0
455	0
456	0
457	0
458	1
459	1
460	0
461	0
462	1
463	0
464	0
465	1
466	0
467	1
468	0
469	0
470	0
471	0
472	1
473	0
474	0
475	1
476	0
477	0
478	0
479	0
480	0
481	0
482	1
483	0
484	0
485	0
486	0
487	0
488	1
489	0
490	0
491	1
492	0
493	1
494	0
495	0
496	1
497	0
498	1
499	1
500	0
501	0
502	0
503	0
504	0
505	0
506	0
507	0
508	1
509	0
510	0
511	1
512	1
513	0
514	1
515	0
516	0
517	0
518	0
519	0
520	1
521	1
522	0
523	1
524	1
525	0
526	1
527	0
528	0
529	1
530	0
531	0
532	0
533	1
534	1
535	0
536	1
537	0
538	1
539	1
540	0
541	1
542	0
543	0
544	0
545	0
546	1
547	1
548	0
549	1
550	0
551	0
552	1
553	0
554	0
555	0
556	0
557	0
558	0
559	0
560	0
561	0
562	1
563	0
564	0
565	1
566	1
567	1
568	0
569	0
570	0
571	0
572	1
573	0
574	1
575	0
576	0
577	0
578	1
579	0
580	1
581	1
582	0
583	0
584	0
585	0
586	0
587	1
588	1
589	1
590	0
591	0
592	1
593	0
594	1
595	1
596	1
597	1
598	1
599	1
600	0
601	0
602	0
603	1
604	1
605	0
606	1
607	0
608	0
609	0
610	0
611	0
612	0
613	1
614	0
615	0
616	0
617	0
618	1
619	0
620	1
621	1
622	0
623	1
624	0
625	0
626	0
627	0
628	0
629	0
630	0
631	1
632	0
633	1
634	0
635	1
636	0
637	0
638	0
639	0
640	1
641	0
642	0
643	1
644	0
645	0
646	0
647	0
648	0
649	1
650	0
651	1
652	0
653	0
654	0
655	1
656	1
657	0
658	0
659	0
660	1
661	0
662	0
663	0
664	0
665	0
666	0
667	1
668	1
669	1
670	1
671	0
672	1
673	0
674	0
675	1
676	0
677	1
678	0
679	0
680	1
681	1
682	0
683	1
684	0
685	0
686	0
687	0
688	1
689	1
690	0
691	0
692	0
693	0
694	0
695	0
696	0
697	0
698	0
699	0
700	0
701	0
702	1
703	1
704	0
705	0
706	1
707	0
708	0
709	1
710	0
711	0
712	0
713	0
714	0
715	1
716	0
717	0
718	0
719	1
720	1
721	0
722	0
723	0
724	0
725	0
726	0
727	0
728	1
729	1
730	0
731	1
732	1
733	0
734	0
735	0
736	0
737	1
738	1
739	0
740	1
741	0
742	0
743	0
744	1
745	1
746	0
747	1
748	0
749	1
750	1
751	1
752	1
753	1
754	0
755	0
756	1
757	1
758	1
759	1
760	0
761	1
762	0
763	1
764	0
765	0
766	1
767	0
768	0
769	1
770	1
771	1
772	1
773	1
774	1
775	1
776	0
777	1
778	1
779	1
780	1
781	1
782	0
783	0
784	0
785	1
786	1
787	0
788	0
789	1
790	1
791	1
792	1
793	1
794	1
795	0
796	1
797	0
798	1
799	1
800	1
801	1
802	0
803	0
804	1
805	0
806	1
807	1
808	0
809	1
810	1
811	1
812	1
813	1
814	0
815	0
816	0
817	1
818	0
819	0
820	0
821	0
822	0
823	1
824	0
825	0
826	0
827	1
828	1
829	1
830	0
831	0
832	0
833	1
834	0
835	0
836	1
837	0
838	1
839	0
840	1
841	1
842	0
843	1
844	0
845	0
846	0
847	0
848	0
849	1
850	0
851	1
852	1
853	0
854	1
855	1
856	1
857	0
858	0
859	0
860	0
861	1
862	0
863	0
864	0
865	1
866	0
867	0
868	1
869	1
870	1
871	0
872	0
873	1
874	1
875	1
876	0
877	1
878	1
879	1
880	1
881	1
882	1
883	1
884	1
885	0
886	0
887	0
888	1
889	0
890	1
891	1
892	1
893	1
894	1
895	0
896	1
897	0
898	1
899	1
900	1
901	0
902	0
903	0
904	0
905	1
906	0
907	1
908	0
909	1
910	0
911	1
912	1
913	1
914	1
915	0
916	0
917	0
918	1
919	0
920	1
921	1
922	0
923	1
924	0
925	1
926	0
927	1
928	0
929	0
930	0
931	1
932	1
933	1
934	0
935	0
936	1
937	0
938	1
939	1
940	1
941	0
942	1
943	1
944	0
945	0
946	0
947	0
948	0
949	0
950	0
951	0
952	0
953	1
954	1
955	0
956	0
957	0
958	0
959	0
960	0
961	0
962	1
963	1
964	1
965	0
966	0
967	0
968	1
969	0
970	0
971	0
972	0
973	0
974	1
975	0
976	0
977	0
978	1
979	0
980	1
981	0
982	1
983	1
984	1
985	1
986	0
987	0
988	1
989	1
990	1
991	0
992	0
993	0
994	0
995	0
996	1
997	1
998	0
999	1
1000	1
1001	1
1002	0
1003	1
1004	1
1005	1
1006	1
1007	0
1008	1
1009	1
1010	1
1011	1
1012	1
1013	0
1014	1
1015	1
1016	0
1017	1
1018	1
1019	1
1020	0
1021	0
1022	0
1023	0
1024	1
1025	0
1026	1
1027	0
1028	0
1029	0
1030	0
1031	0
1032	0
1033	0
1034	1
1035	1
1036	1
1037	0
1038	1
1039	0
1040	0
1041	1
1042	0
1043	0
1044	0
1045	0
1046	0
1047	0
1048	0
1049	0
1050	0
1051	0
1052	1
1053	0
1054	0
1055	0
1056	0
1057	0
1058	1
1059	1
1060	0
1061	1
