0	1
1	1
2	1
3	1
4	1
5	0
6	1
7	1
8	1
9	1
10	0
11	1
12	1
13	1
14	1
15	0
16	0
17	1
18	1
19	1
20	1
21	1
22	0
23	1
24	1
25	1
26	0
27	0
28	1
29	0
30	1
31	1
32	1
33	0
34	0
35	0
36	1
37	0
38	0
39	1
40	0
41	1
42	1
43	1
44	1
45	0
46	1
47	1
48	1
49	1
50	1
51	1
52	0
53	1
54	1
55	1
56	1
57	1
58	1
59	1
60	0
61	0
62	1
63	1
64	1
65	0
66	0
67	1
68	1
69	0
70	1
71	0
72	1
73	1
74	0
75	1
76	1
77	0
78	0
79	1
80	1
81	0
82	1
83	1
84	0
85	1
86	0
87	1
88	0
89	0
90	1
91	0
92	0
93	1
94	1
95	1
96	1
97	1
98	1
99	0
100	1
101	1
102	1
103	0
104	1
105	0
106	1
107	1
108	1
109	1
110	1
111	0
112	0
113	1
114	1
115	1
116	1
117	1
118	1
119	0
120	0
121	1
122	1
123	1
124	0
125	0
126	1
127	0
128	1
129	1
130	1
131	0
132	1
133	1
134	1
135	1
136	1
137	0
138	1
139	0
140	1
141	1
142	1
143	1
144	1
145	1
146	1
147	0
148	0
149	0
150	1
151	0
152	1
153	0
154	1
155	1
156	1
157	1
158	1
159	0
160	1
161	0
162	1
163	1
164	1
165	0
166	0
167	0
168	1
169	1
170	1
171	1
172	1
173	1
174	1
175	0
176	1
177	1
178	1
179	0
180	1
181	1
182	0
183	1
184	1
185	1
186	1
187	1
188	0
189	0
190	1
191	0
192	1
193	1
194	0
195	1
196	0
197	1
198	0
199	1
200	1
201	0
202	1
203	1
204	1
205	1
206	0
207	1
208	1
209	1
210	1
211	0
212	1
213	1
214	1
215	1
216	1
217	0
218	1
219	1
220	1
221	1
222	1
223	1
224	1
225	1
226	1
227	1
228	0
229	1
230	1
231	1
232	1
233	1
234	0
235	0
236	1
237	0
238	0
239	1
240	0
241	1
242	1
243	0
244	1
245	1
246	1
247	1
248	1
249	0
250	1
251	1
252	1
253	1
254	1
255	1
256	1
257	1
258	0
259	1
260	1
261	1
262	0
263	1
264	1
265	1
266	1
267	0
268	1
269	1
270	1
271	1
272	1
273	1
274	0
275	1
276	1
277	0
278	1
279	0
280	1
281	1
282	1
283	0
284	1
285	1
286	1
287	1
288	1
289	1
290	0
291	0
292	0
293	1
294	1
295	1
296	0
297	1
298	0
299	0
300	0
301	0
302	1
303	1
304	1
305	1
306	0
307	1
308	0
309	0
310	0
311	1
312	1
313	1
314	0
315	0
316	1
317	0
318	1
319	0
320	0
321	1
322	1
323	1
324	0
325	1
326	0
327	1
328	1
329	0
330	1
331	0
332	1
333	1
334	1
335	1
336	1
337	1
338	1
339	1
340	0
341	1
342	1
343	1
344	1
345	1
346	0
347	1
348	1
349	1
350	1
351	0
352	0
353	1
354	0
355	1
356	1
357	0
358	1
359	1
360	1
361	1
362	0
363	1
364	1
365	0
366	1
367	0
368	1
369	1
370	0
371	1
372	1
373	0
374	1
375	0
376	1
377	1
378	1
379	1
380	1
381	0
382	1
383	1
384	1
385	0
386	1
387	0
388	1
389	1
390	0
391	1
392	1
393	1
394	1
395	1
396	1
397	1
398	0
399	1
400	1
401	1
402	1
403	1
404	0
405	1
406	0
407	1
408	0
409	0
410	1
411	1
412	1
413	1
414	1
415	0
416	1
417	1
418	1
419	0
420	1
421	0
422	1
423	1
424	1
425	1
426	0
427	0
428	1
429	1
430	1
431	1
432	1
433	1
434	1
435	0
436	1
437	1
438	1
439	1
440	0
441	0
442	1
443	0
444	1
445	1
446	1
447	1
448	1
449	0
450	1
451	0
452	1
453	1
454	1
455	1
456	1
457	1
458	0
459	1
460	1
461	1
462	1
463	1
464	1
465	1
466	1
467	1
468	1
469	1
470	1
471	1
472	1
473	0
474	0
475	0
476	1
477	0
478	1
479	0
480	1
481	1
482	0
483	1
484	1
485	0
486	1
487	1
488	1
489	0
490	1
491	1
492	1
493	1
494	0
495	1
496	1
497	1
498	1
499	0
500	1
501	1
502	0
503	0
504	0
505	0
506	1
507	0
508	1
509	1
510	1
511	1
512	0
513	1
514	0
515	1
516	0
517	1
518	1
519	1
520	1
521	1
522	0
523	1
524	1
525	1
526	0
527	1
528	1
529	1
530	1
531	1
532	1
533	1
534	1
535	0
536	0
537	1
538	0
539	1
540	1
541	1
542	0
543	1
544	1
545	1
546	1
547	1
548	1
549	1
550	1
551	1
552	1
553	1
554	0
555	1
556	0
557	1
558	1
559	1
560	0
561	1
562	0
563	1
564	0
565	1
566	1
567	1
568	1
569	1
570	1
571	0
572	1
573	1
574	1
575	1
576	0
577	1
578	1
579	1
580	1
581	1
582	1
583	0
584	1
585	1
586	1
587	1
588	0
589	1
590	0
591	0
592	1
593	0
594	1
595	1
596	1
597	1
598	1
599	1
600	1
601	0
602	1
603	0
604	1
605	0
606	0
607	1
608	1
609	1
610	1
611	1
612	1
613	0
614	1
615	0
616	1
617	1
618	1
619	1
620	1
621	0
622	1
623	1
624	0
625	1
626	0
627	1
628	1
629	1
630	1
631	1
632	1
633	0
634	0
635	0
636	1
637	0
638	1
639	1
640	1
641	0
642	0
643	1
644	1
645	1
646	1
647	1
648	1
649	1
650	1
651	1
652	1
653	1
654	1
655	1
656	1
657	0
658	0
659	1
660	1
661	0
662	1
663	0
664	1
665	1
666	0
667	0
668	0
669	1
670	1
671	1
672	1
673	1
674	1
675	1
676	1
677	0
678	0
679	1
680	1
681	0
682	1
683	1
684	1
685	1
686	1
687	1
688	1
689	1
690	1
691	1
692	1
693	1
694	1
695	1
696	1
697	1
698	0
699	1
700	1
701	0
702	1
703	1
704	0
705	0
706	1
707	0
708	1
709	1
710	0
711	0
712	1
713	0
714	0
715	1
716	1
717	1
718	0
719	1
720	1
721	1
722	0
723	1
724	1
725	1
726	1
727	0
728	1
729	1
730	1
731	1
732	1
733	1
734	1
735	1
736	1
737	1
738	1
739	1
740	1
741	0
742	1
743	1
744	0
745	0
746	1
747	0
748	1
749	1
750	1
751	1
752	0
753	1
754	0
755	1
756	0
757	0
758	1
759	1
760	1
761	0
762	1
763	1
764	1
765	1
766	0
767	1
768	1
769	0
770	0
771	0
772	0
773	1
774	0
775	1
776	1
777	1
778	1
779	0
780	1
781	1
782	1
783	0
784	0
785	0
786	1
787	0
788	0
789	1
790	0
791	0
792	0
793	0
794	1
795	1
796	0
797	1
798	1
799	0
800	1
801	0
802	1
803	1
804	0
805	0
806	1
807	1
808	1
809	0
810	0
811	1
812	1
813	0
