0	0
1	0
2	0
3	1
4	1
5	0
6	0
7	1
8	1
9	1
10	0
11	1
12	0
13	1
14	1
15	0
16	1
17	0
18	1
19	1
20	1
21	1
22	0
23	1
24	1
25	0
26	1
27	1
28	1
29	0
30	1
31	0
32	1
33	1
34	0
35	0
36	1
37	0
38	1
39	1
40	0
41	0
42	0
43	0
44	1
45	0
46	0
47	0
48	1
49	0
50	0
51	1
52	0
53	0
54	0
55	0
56	0
57	1
58	1
59	1
60	1
61	1
62	1
63	0
64	0
65	0
66	1
67	1
68	0
69	0
70	1
71	1
72	1
73	0
74	1
75	0
76	1
77	1
78	1
79	0
80	1
81	1
82	1
83	0
84	0
85	0
86	1
87	0
88	0
89	1
90	0
91	0
92	1
93	0
94	0
95	0
96	0
97	1
98	0
99	1
100	0
101	1
102	0
103	1
104	1
105	0
106	0
107	0
108	0
109	0
110	0
111	0
112	0
113	1
114	0
115	0
116	1
117	1
118	0
119	1
120	0
121	0
122	1
123	0
124	1
125	0
126	0
127	1
128	1
129	0
130	1
131	0
132	0
133	0
134	0
135	0
136	1
137	1
138	0
139	0
140	1
141	0
142	0
143	1
144	1
145	0
146	1
147	0
148	1
149	0
150	0
151	0
152	0
153	0
154	0
155	1
156	0
157	0
158	0
159	1
160	0
161	0
162	1
163	0
164	1
165	0
166	1
167	0
168	0
169	0
170	1
171	0
172	1
173	0
174	1
175	0
176	1
177	1
178	0
179	1
180	0
181	1
182	0
183	0
184	0
185	0
186	0
187	0
188	0
189	1
190	1
191	1
192	1
193	0
194	0
195	1
196	0
197	1
198	1
199	1
200	0
201	0
202	0
203	1
204	0
205	0
206	0
207	1
208	0
209	0
210	1
211	1
212	1
213	1
214	0
215	1
216	0
217	1
218	0
219	0
220	1
221	1
222	0
223	1
224	0
225	1
226	1
227	0
228	1
229	1
230	0
231	1
232	1
233	1
234	0
235	0
236	0
237	1
238	0
239	0
240	0
241	1
242	0
243	0
244	0
245	1
246	0
247	0
248	0
249	0
250	0
251	0
252	1
253	1
254	1
255	1
256	0
257	0
258	0
259	0
260	0
261	0
262	0
263	1
264	1
265	0
266	0
267	1
268	1
269	1
270	0
271	0
272	1
273	0
274	1
275	1
276	0
277	0
278	1
279	1
280	0
281	1
282	1
283	0
284	0
285	1
286	1
287	1
288	1
289	0
290	1
291	1
292	1
293	1
294	1
295	1
296	0
297	1
298	0
299	0
300	0
301	0
302	1
303	0
304	1
305	1
306	1
307	0
308	1
309	1
310	0
311	0
312	0
313	1
314	0
315	1
316	1
317	1
318	1
319	1
320	0
321	1
322	0
323	1
324	1
325	0
326	0
327	0
328	1
329	0
330	1
331	1
332	0
333	1
334	0
335	0
336	1
337	0
338	1
339	1
340	0
341	0
342	1
343	0
344	0
345	0
346	0
347	0
348	1
349	0
350	1
351	0
352	0
353	1
354	1
355	0
356	1
357	1
358	0
359	1
360	0
361	1
362	0
363	0
364	0
365	1
366	0
367	1
368	1
369	1
370	1
371	0
372	0
373	1
374	1
375	1
376	1
377	1
378	0
379	0
380	0
381	0
382	1
383	1
384	1
385	1
386	1
387	0
388	1
389	0
390	0
391	0
392	0
393	1
394	1
395	1
396	1
397	1
398	0
399	0
400	0
401	1
402	0
403	0
404	0
405	0
406	0
407	0
408	0
409	1
410	1
411	1
412	1
413	0
414	0
415	0
416	0
417	0
418	1
419	1
420	1
421	1
422	0
423	1
424	1
425	1
426	1
427	1
428	1
429	1
430	1
431	0
432	0
433	0
434	0
435	1
436	1
437	1
438	1
439	1
440	1
441	1
442	0
443	1
444	1
445	1
446	0
447	0
448	0
449	0
450	1
451	0
452	1
453	0
454	0
455	1
456	0
457	1
458	1
459	1
460	1
461	0
462	1
463	0
464	1
465	0
466	1
467	0
468	1
469	0
470	1
471	1
472	0
473	1
474	1
475	1
476	0
477	1
478	1
479	1
480	0
481	1
482	1
483	1
484	1
485	1
486	1
487	1
488	0
489	1
490	0
491	0
492	0
493	0
494	1
495	1
496	1
497	0
498	0
499	1
500	1
501	0
502	1
503	0
504	1
505	0
506	0
507	0
508	1
509	0
510	1
511	0
512	0
513	1
514	1
515	1
516	1
517	0
518	0
519	0
520	1
521	0
522	1
523	0
524	1
525	0
526	0
527	1
528	1
529	1
530	1
531	0
532	0
533	1
